New Georeferenced Column
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Andover, NY (42.156405, -77.795231)
Wirt, NY (42.137408, -78.150594)
Wirt, NY (42.137408, -78.150594)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Genesee, NY (42.02693, -78.205893)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Clarksville, NY (42.575802, -73.964401)
Bolivar, NY (42.066701, -78.167667)
Bolivar, NY (42.066701, -78.167667)
Triangle, NY (42.3395, -75.882314)
Triangle, NY (42.3395, -75.882314)
Colesville, NY (42.17851, -75.62478)
Colesville, NY (42.17851, -75.62478)
Colesville, NY (42.17851, -75.62478)
Colesville, NY (42.17851, -75.62478)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Perrysburg, NY (42.460246, -79.002177)
Conewango, NY (42.238697, -79.031066)
Hinsdale, NY (42.167652, -78.387981)
Olean, NY (42.077495, -78.429849)
Portville, NY (42.036015, -78.338463)
Olean, NY (42.077495, -78.429849)
Portville, NY (42.036015, -78.338463)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Cold Spring, NY (41.420041, -73.954774)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Franklinville, NY (42.337191, -78.457883)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Carrollton, NY (42.023289, -78.628438)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Carrollton, NY (42.023289, -78.628438)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Ellicottville, NY (42.274857, -78.673316)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Dayton, NY (42.399022, -79.003431)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Allegany, NY (42.088061, -78.491258)
Olean, NY (42.077495, -78.429849)
Allegany, NY (42.088061, -78.491258)
 3.10091E+13
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
 3.10091E+13
Dayton, NY (42.399022, -79.003431)
Dayton, NY (42.399022, -79.003431)
Dayton, NY (42.399022, -79.003431)
Dayton, NY (42.399022, -79.003431)
Persia, NY (42.384131, -78.936278)
Persia, NY (42.384131, -78.936278)
Persia, NY (42.384131, -78.936278)
Persia, NY (42.384131, -78.936278)
Persia, NY (42.384131, -78.936278)
Freedom, NY (42.484662, -78.330681)
Persia, NY (42.384131, -78.936278)
 3.10091E+13
2001
 3.10091E+13
2001
2001
2001
 3.10091E+13
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
2001
